hotel_name,hotel_url,overall_rating,extraction_timestamp,room_category,room_price,reviewer_info,room_type_reviewed,review_rating,review_date,review_comment
Central Heritage Resort & Spa (Formerly Fortune ITC Resort)  - The Mall Road,"https://www.agoda.com/en-in/central-heritage-resort-spa-darjeeling/hotel/darjeeling-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-08-12&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tag=6f147157-60b8-459f-af1a-9935d44970e9&tspTypes=7,9,8&los=1&searchrequestid=4d242625-a9b0-4b42-bafd-b3949b811e8a","Property's review score 6.9 out of 10 Good 1,415 reviews6.9Good1,415 reviews1,415 reviews",2025-07-18T16:41:44.946183,,63,,,,,
Central Heritage Resort & Spa (Formerly Fortune ITC Resort)  - The Mall Road,"https://www.agoda.com/en-in/central-heritage-resort-spa-darjeeling/hotel/darjeeling-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-08-12&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tag=6f147157-60b8-459f-af1a-9935d44970e9&tspTypes=7,9,8&los=1&searchrequestid=4d242625-a9b0-4b42-bafd-b3949b811e8a","Property's review score 6.9 out of 10 Good 1,415 reviews6.9Good1,415 reviews1,415 reviews",2025-07-18T16:41:44.946183,,136,,,,,
Central Heritage Resort & Spa (Formerly Fortune ITC Resort)  - The Mall Road,"https://www.agoda.com/en-in/central-heritage-resort-spa-darjeeling/hotel/darjeeling-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-08-12&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tag=6f147157-60b8-459f-af1a-9935d44970e9&tspTypes=7,9,8&los=1&searchrequestid=4d242625-a9b0-4b42-bafd-b3949b811e8a","Property's review score 6.9 out of 10 Good 1,415 reviews6.9Good1,415 reviews1,415 reviews",2025-07-18T16:41:44.946183,,51,,,,,
Central Heritage Resort & Spa (Formerly Fortune ITC Resort)  - The Mall Road,"https://www.agoda.com/en-in/central-heritage-resort-spa-darjeeling/hotel/darjeeling-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-08-12&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tag=6f147157-60b8-459f-af1a-9935d44970e9&tspTypes=7,9,8&los=1&searchrequestid=4d242625-a9b0-4b42-bafd-b3949b811e8a","Property's review score 6.9 out of 10 Good 1,415 reviews6.9Good1,415 reviews1,415 reviews",2025-07-18T16:41:44.946183,,55,,,,,
Central Heritage Resort & Spa (Formerly Fortune ITC Resort)  - The Mall Road,"https://www.agoda.com/en-in/central-heritage-resort-spa-darjeeling/hotel/darjeeling-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-08-12&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tag=6f147157-60b8-459f-af1a-9935d44970e9&tspTypes=7,9,8&los=1&searchrequestid=4d242625-a9b0-4b42-bafd-b3949b811e8a","Property's review score 6.9 out of 10 Good 1,415 reviews6.9Good1,415 reviews1,415 reviews",2025-07-18T16:41:44.946183,,68,,,,,
Central Heritage Resort & Spa (Formerly Fortune ITC Resort)  - The Mall Road,"https://www.agoda.com/en-in/central-heritage-resort-spa-darjeeling/hotel/darjeeling-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-08-12&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tag=6f147157-60b8-459f-af1a-9935d44970e9&tspTypes=7,9,8&los=1&searchrequestid=4d242625-a9b0-4b42-bafd-b3949b811e8a","Property's review score 6.9 out of 10 Good 1,415 reviews6.9Good1,415 reviews1,415 reviews",2025-07-18T16:41:44.946183,,51,,,,,
Central Heritage Resort & Spa (Formerly Fortune ITC Resort)  - The Mall Road,"https://www.agoda.com/en-in/central-heritage-resort-spa-darjeeling/hotel/darjeeling-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-08-12&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tag=6f147157-60b8-459f-af1a-9935d44970e9&tspTypes=7,9,8&los=1&searchrequestid=4d242625-a9b0-4b42-bafd-b3949b811e8a","Property's review score 6.9 out of 10 Good 1,415 reviews6.9Good1,415 reviews1,415 reviews",2025-07-18T16:41:44.946183,,55,,,,,
Central Heritage Resort & Spa (Formerly Fortune ITC Resort)  - The Mall Road,"https://www.agoda.com/en-in/central-heritage-resort-spa-darjeeling/hotel/darjeeling-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-08-12&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tag=6f147157-60b8-459f-af1a-9935d44970e9&tspTypes=7,9,8&los=1&searchrequestid=4d242625-a9b0-4b42-bafd-b3949b811e8a","Property's review score 6.9 out of 10 Good 1,415 reviews6.9Good1,415 reviews1,415 reviews",2025-07-18T16:41:44.946183,,68,,,,,
Hotel Shangri-La Regency,"https://www.agoda.com/en-in/deluxe-suite-room-shangrila-regency/hotel/darjeeling-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-08-12&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tag=6f147157-60b8-459f-af1a-9935d44970e9&tspTypes=2,8&los=1&searchrequestid=4d242625-a9b0-4b42-bafd-b3949b811e8a",Property's review score 7.9 out of 10 Very good 928 reviews7.9Very good928 reviews928 reviews,2025-07-18T16:41:44.387785,,,,,,,
"Central Gleneagles Heritage Resort(Former Bungalow of Ex-TATA Chairman Russi Mody), Tha Mall Road",https://www.agoda.com/en-in/central-gleneagles-heritage-resort/hotel/darjeeling-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-08-12&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tag=6f147157-60b8-459f-af1a-9935d44970e9&los=1&searchrequestid=4d242625-a9b0-4b42-bafd-b3949b811e8a,Property's review score 7.6 out of 10 Very good 159 reviews7.6Very good159 reviews159 reviews,2025-07-18T16:41:43.716534,,,,,,,
